,name,date,stars,text,boaDate,boaText,source
497,Ni ,03/19/2020,1,"They are SO good at charging you fees, but when YOU need them, they make you miserable and make you wait in line for hours and hours and days. Almost impossible to talk with a representative. Extremely unhappy with Bank of America. Do NOT put your hard earned money in this bank.",,,consumeraffairs.com
498,S,03/18/2020,1,"DREADFUL experience!. We are undergoing a recent terrible and costly experience with the Bank of America and it remains unresolved three weeks later. They have ""lost"" US 80,000 dollars sent from 2 remitters in Norway to a Bank of America account holder and after a 3-week delay they have done nothing to recover the funds or recall/ send them back. We ""think"", they possibly froze the money or suspended it doing a KYC check and failed to inform the sender or the recipient of their activities. Unacceptable! ",,,consumeraffairs.com
499,Ray ,03/17/2020,1,"Absolutely horrid customer service. Every customer service representative is looking for ways NOT to help. Every reason under the sun for why they CANNOT help you. Same experience whether you go into a banking center or you call. Total waste of time. If you call, it takes 15 min just to authenticate you. For two factor authentication over the phone, you MUST have a cell phone which will accept text messages right then. They offer no other way to authenticate. This, after you provide all info such as phone pin (what is the use of this if not to authenticate?!), social security number, name, address, employer and answer all kinds of ridiculous questions. Height of ridiculousness. Interest rates are laughable compared to what other banks are offering today.",,,consumeraffairs.com
500,Robert ,03/15/2020,1,"In a nutshell, BofA has become very difficult to work with, non-customer focused and honestly does not exemplify the traditional meaning of a bank. Here are just a few items that all add up to my complete dis-satisfaction:",,,consumeraffairs.com
501,Christine ,03/14/2020,1,"Despite having an excellent credit score, it took forever to get a credit line increase. You call up the customer service and they just keep you on hold forever and no one has any answers to your questions. Total waste of time.",,,consumeraffairs.com
502,Barbara ,03/13/2020,5,"BOA was very easy to work with and was very easy to get in touch with....they called us back immediately and were very responsive to our needs. Another company didn't even return the calls for a few days, therefore missed out on a refi.",,,consumeraffairs.com
503,Charles ,03/13/2020,1,"Start my BoA acc since 2001, till today 3/12/20 I ended my account as they are nothing but vampire. Lost my phone last week but then I pay the next day and call them kindly to waive the late fee and explain to them what happened. They told me they can't waive the fees as losing my phone is an not a good excuses! Can you believe that?! You have no idea what that be when people suffer during Coronavirus outbreak in the city but you don't even help and you won't even think to pardon just one first time late fee waive. I told the supervisor, ""Not even waive it as this is my first time?"" Surprising the answer is No, they are more happy to end my services at the end, they have to left me no choice and closed all my account, You know what? I will have people to know that this is how boa treat their customer, how you call this a customer services.",,,consumeraffairs.com
504,Jonathan ,03/11/2020,5,"Bank of America is very easy to work with, both on our mortgage and our HELOC. We've had a couple of mortgages with them and they've worked as expected. At one point our mortgage was going to go up because the escrow was getting low. We added some money to the escrow and kept our payment low because they informed well in advance about this situation.",,,consumeraffairs.com
505,David ,03/10/2020,1,"I don't know what services Bank of America thinks they are rendering by charging me 12 dollars a month, on an account that I rarely use. They only do it when your balance falls below some arbitrary threshold which seems to change. Obviously their money harvesting algorithm is still slow to deposit money and picks and chooses which amounts to process when, so that their service fee will overdraft your account if at all possible, and then they can tack on another 35 or so bucks for their absolutely stellar services. This bank is trash. Unless you never could contemplate having to utilize all of YOUR money in a given account, dont use Bank of Fakemerica, it will cost you 144 dollars a year. They have learned nothing from the class action law suit, and continue to use scam tactics and horrible business practices. Do not recommend.",,,consumeraffairs.com
506,Teri ,03/10/2020,1,My experience was not favorable. I was going through a divorce and at the time I would have been able to qualify on my own but B of A would not consider it helping me. Even calling several times to no success. My ex was willing to sign the right docs to remove himself from the loan. Of course this occurred in 2009 2010 when the market fell flat. The home ended up in a short sale and I lost everything and it caused me a credit issue. 6 months later I'm told they could of helped me through with the Fannie Mae. I lost most of my inheritance fixing my home of 18 years that I got zilch for.,,,consumeraffairs.com
507,Lisa ,03/09/2020,5,Bank of America is a good place but it's hard to get loans and when you do its high interest rates but they do work with you once you're in their investments with merrell and lynch or just everyday.,,,consumeraffairs.com
508,Srinivas ,03/09/2020,5,The loan officer Alexa ** made all the difference I feel - she was able to close the loan with the best terms and on time. It involves international fund transfers and I could see other banks struggle to understand.,,,consumeraffairs.com
509,Kevin ,03/08/2020,2,This was the most inept company as far as getting to the issues on problems with a foreclosure that I have ever seen. They had no one that could speak to the problems that were occurring in trying to resolve and issue and no one there to pass on too. They are terrible.,,,consumeraffairs.com
510,Pinkie ,03/08/2020,3,"I was never late on my mortgage and loved the fact that I could go into the bank to pay if I had forgotten to mail it it. Without any prior notice, I was informed that my mortgage had been sold. I haven't refinanced because I don't want to pay the application/closing fee for a new mortgage, so I feel like I am stuck with the 3rd party mortgage company that has my mortgage.",,,consumeraffairs.com
511,Melissa ,03/07/2020,2,"Bank of America had our loan. They took over from Countrywide and they kept miss applying payments and adding fees to our account. We made a couple of complaints to the Bank Comptroller, then they sold it to Nation Star dba Mr. Cooper. Thank goodness I paid off the loan in 2017.",,,consumeraffairs.com
512,No ,03/06/2020,1,"I was initially approved for a mortgage, so I shopped around for a home and I found one. I put $2,000.00 down on the home I found. After about 85 days of being approved and my credit rating of 800+, I was preparing for the closing and they suddenly denied me a $60,000 mortgage on a $155,000 home. I already had over most of the money for the home but they declined my mortgage, so I had to tap in my 401K retirement fund so I would not lose the home I found and the $2,000 deposit, I put down on it. They were uncaring and were awful to work with.",,,consumeraffairs.com
513,Kenneth ,03/05/2020,1,"My mortgage was assumed by Bank of America when Countrywide mortgages ceased to do business. My mortgage increased without any explanation. When I inquired, they stumbled and gave me the run around. I’d NEVER do business with Bank of America again.",,,consumeraffairs.com
514,Andrew ,03/04/2020,1,"This is the worst bank that you can bank with in the US. As an immigrant, you get excited about choosing this bank because it has ""America"" on its name. But beware, this is a shark eating bank. They will deny a check, that was $3 short and charge you $35 in overdraft fees even though you have money remitted to the account on the same day. Please bank with local banks. This is a giant corporation that doesn't care a hoot about their customers. Please avoid them like Ebola!",,,consumeraffairs.com
515,Judy ,03/04/2020,1,"They do not always apply your payments to your mortgage. Payments ""get lost"". Then this goes on for a while until they try to take your home from you. Foreclosure. They are not available to discuss with you. Never call back.",,,consumeraffairs.com
516,Maher ,03/03/2020,1,Bank of America is the worst when it comes to setting credit cards on autopay. I have spent hours and several phone calls with personal bankers and vps to help me to no avail! I have more than 30 business accounts/credit cards and yet can't seem to figure their mess. I hate them!,,,consumeraffairs.com
517,Jimmy ,03/03/2020,1,"Absolutely would not recommend this bank for a small business. I have a small business SDVOSB, I live overseas and am unable to login to their site, when I call the 888 number it takes more than ten calls just to get through. Insult to injury call waiting times are usually more than 15 minutes. The local branch I sent the account up with in order to have a person and phone number is not able to assist. I am forced to use a 888 number that as mentioned above is virtually impossible to access. Caveat Emptor with this ""business banking"".",,,consumeraffairs.com
518,Cynthia ,03/03/2020,1,"My experience with this Bank of America is disappointing. In 2010 due to a sudden death of my late mother, there’s was no will but a quitclaim, unfortunately the bank did want to work with me any longer, it took a lot of attorneys and money every time I had to fill out a modification just to turn me down. This went on for years and managed to sell the notes to other banks so I can start over again.? This was a complete nightmare, I would not recommend this bank to anyone for a mortgage, because they're fraudulent.",,,consumeraffairs.com
519,Kevin ,03/02/2020,1,"They hound you for a nickel...they want your assets, your home. BOA rude and threatening. I believe they do not want to work with you...they rather want your house. They have been warned and fined. Never use them, protect your assets. They charge 125.00 on a late bill. It’s criminal.",,,consumeraffairs.com
520,Ben ,03/02/2020,4,"My second mortgage was purchased by Bank of America and I was impressed at how easy they were to make payments to and deal with while they had my mortgage. Unfortunately, they sold it to a less reputable company without warning and once I wasn't a customer, stopped answering my emails. If they had excellent service, they would have continued doing so even though they sold my mortgage, but at that point they didn't care.",,,consumeraffairs.com
521,Pratap ,03/01/2020,1,"Too many to list. Been a customer since its predecessor 'Nations Bank'. Customer service is very poor, reps are rude and there's a long wait for a live person to come online. Banking centers are ill-staffed, if you want to meet anyone in person. Avoid this bank if you can, try Chase.",,,consumeraffairs.com
522,Hima ,03/01/2020,5,"Great experience in dealing with Bank of America. The process was made smooth and simple, though lot of paperwork. The person who helped us was very flexible with the timings. I highly recommend to others.",,,consumeraffairs.com
523,Mandy ,03/01/2020,1,"Bank of America has shielded information in past as they supposedly sold the mortgage services to a third party collector when in good standing with their company which led to fraudulent transactions, charges, and other behaviors. The 3rd party company was not a bank nor were they regulated by federal government or agencies at the time. Ultimately leading to me losing my home to a person that legally had no rights to said property as it was stolen from me along with my belongings in the home. I was charged various fees, escrow was depleted, and with multiple complaints to higher authorities resulted in no avail. ",,,consumeraffairs.com
524,Katherine ,02/29/2020,1,"Deposited my monthly payroll check via app the first time. They held for 10 days!! Went into branch and they said 2 day hold, with $200 avail next day. NOW changed to 10 days. I will have to pay $90 in late fees for rent, can't get gas, food, pay any Bills for 10 days. CUSTOMER SERVICE didnt care, won't offer a solution & told me speaking to a supervisor won't help. They will tell me same thing & stated branch should not have told me differently!!! I'm a single person with only my income and on a tight budget. WTF!! This is the worst experience I have EVER had.",,,consumeraffairs.com
525,Glenda ,02/29/2020,1,"I deposited my student financial aid check into my Bank of America checking account at the branch located 2821 Pfingsten Rd, Glenview, IL 60026 on 02/27/2020. Before depositing my student financial aid check, I asked the bank teller how long will it take my check to clear as I am a current Chase Bank Customer also, and I cannot wait or have a hole placed on my student aid check. I continued informing the bank teller, I am travelling out of the country and need immediate access to my funds. I also expressed, if my funds will not be made available to me immediately (within 1-3 days) by Bank of America, I will deposit my funds into my Chase Banking Account. The bank teller at Bank of America informed me that my funds will be available the next day, 02/28/2020.",,,consumeraffairs.com
526,Janice ,02/29/2020,1,Had an insurance claim and they were just plain rude about signing my check so I paid off my mortgage and went to another bank. I would never recommend them to anyone nor would I ever go there for a loan or for an account. Rip off artists.,,,consumeraffairs.com
527,Vanessa ,02/29/2020,5,They offered a free checking account to make it easy to pay the mortgage and I believe they offered a free safety deposit box as well. I enjoyed having them as my mortgage holder. The free items did help..I felt appreciated as a customer.,,,consumeraffairs.com
528,Kenneth ,02/28/2020,5,"It was a pleasure working with them. They are Nationwide, have lower rates and have applicable discounts. Very professional wonderful company. I recommend that all potential home buyers go through Bank of America.",,,consumeraffairs.com
529,1 ,02/27/2020,1,"The Bank of America is one of the worst banks in the world the leadership. Stole money from me when I had account in it in the 1980'S and never tried to return the money, every time I deposited the money it had to take over a hundreds of dollars for them and it is the truth.",,,consumeraffairs.com
530,Trisann ,02/25/2020,1,BOA processes your payments when they feel like so they can charge you overdraft fee. Why are they allowed to make billions twice on your money. Never bank with them. Billing department very disrespectful and unprofessional. I,,,consumeraffairs.com
531,Michele ,02/23/2020,1,"Do not use Bank of America for an RV or vehicle loan! Bank of America made it incredibly difficult for me to set up automatic bill payment from my checking account. On February 22, I was transferred seven times (3 hours); I spoke to confused representatives across the United States. Below is a list of what I experienced:",,,consumeraffairs.com
532,Michael ,02/22/2020,1,"I was visiting NYC and used an BOA ATM at one of their branches, and the ATM machine ""captured"" my debit card. Called and they were sending out a new one, but of course that didn't help my situation since I was almost out of cash and several states away from home, and the next day was a holiday. Had to cut the trip short a day because of this. Card was sent on Wednesday instead of Tuesday and as of Friday it wasn't here yet, because they sent it in the regular mail instead of FedEx. I even had to ask to have them waive the fees for them mailing me the card.",,,consumeraffairs.com
533,Liz ,02/22/2020,1,"One of my client paid me $300 via BOA Zelle Pay for my professional service. Since Zelle payment cannot be cancelled, I thought the money was safe in my account, and I provided service to that client. Two weeks later, the client called BOA and falsely claimed that the payment was a fraud. Without talking to me or doing any investigation, BOA simply took away $300 from my account and gave back to that person.",,,consumeraffairs.com
534,Alan ,02/21/2020,1,"Maybe I was unlucky choosing a branch. This was at 59 Pope Ave, Hilton Head, SC, a vacation destination with many travellers. When I visited the branch, there were only three customers standing in line -- and there was no one to serve them! After a few minutes a single teller showed up. Then the tellers changed and there were further delays. The staff are pretty sour and unhelpful. The reason I visited the branch was because I used their drive-in ATM and it ate my debit card. When you're traveling, this isn't a good thing to happen, because you can't get a replacement from your own bank. Bank of America couldn't (wouldn't?) do anything about it, and they couldn't help me complete the transaction that I had started. They also didn't try to fix the machine or warn other customers away from it. I went up the street to TD Bank on New Orleans and they went out of the way to be helpful.",,,consumeraffairs.com
535,Kathy ,02/14/2020,1,"Please heed messages from the other Bank Of America customers, I wish I had I have been with BOA since 2007. Their customer service is awful! I called 3 different times yesterday and received 3 different reasons why they put a 10 day hold on a check I deposited from USAA bank (a military personal bank and insurance company) for a auto claim. I was originally told, even on the deposit receipt, that the funds would be available the next business day. Therefore, I set up the vendor who repairs my vehicle to be paid in accordance. ",,,consumeraffairs.com
536,Doris ,02/05/2020,1,"For many years I used direct payment method to pay my Bank of America Visa card bills in full. This way my payments are always on time and in full. In November 2019 I called Bank of America customer service and asked the representative to change my direct payment from one bank account to another. The female representative said it was done and gave me a confirmation number. On January 30, 2020 I received a notice from my credit reporting agency, TransUnion. I checked and found that Bank of America had reported that I was delinquent on two bills. Consequently my near perfect credit score plummeted. I was surprised and puzzled. How could that be?",,,consumeraffairs.com
537,Seth ,02/05/2020,1,"My wife and I have been with BoA for over 10 years. Our checking, savings, and credit cards are all through them. They've been pretty reasonable so far. Their treatment of us over the past couple weeks has lost our business forever. I guess there are some federal regulations that require banks to verify their customers' personal information is correct. That's fine. To contact us about this, they sent emails and (apparently) physical letters. Personally, if I get an email or a letter saying our account is in danger etc etc, my scam alert goes up and I ignore it. ""If it were that important, they would call.""",,,consumeraffairs.com
538,K. ,02/03/2020,1,"This bank is horrible. I have never done business with them and I never will. They allowed someone using my name to open six (6) accounts in my name. They sent statements which alerted me to the problem. I called to tell them that I had not opened the accounts and the activity was fraudulent. The computer that answers the phone wouldn't connect me to ANY department until I gave them my account number or social security number. Since I had not opened the accounts, I didn't have an account number and since their bank had already allowed fraud to be committed in my name, I did not want to give them my social. I had to take a back door to get to an agent.",,,consumeraffairs.com
539,Aldo ,02/03/2020,1,"I'm a customer since 2003 and recently when I called to Bank of America they gave me incorrect information that cost me money, When I spoke with the supervisor, only said, ""Sorry for this wrong information."" I will not recommended anymore this Bank. In the last year you have to wait too much time to speak with any associate and they do not provide solution.",,,consumeraffairs.com
540,Kurt ,02/03/2020,1,"I'm well aware most banks make revenue through their fees. B of A is very good at making getting fees from even the financially responsible customers. Basically any time I have a low account balance I will try to deposit checks to avoid over drafting. Conveniently enough most times I do this my check is ""held"" for over a week so not only do I get over drafted but I dont have that money in my other bank account.",,,consumeraffairs.com
541,Tina ,02/01/2020,1,"I received a letter from BOA in November to thank me for opening an account with them which I never did. I immediately called in to close this account and it took about 2 hours just to get through to someone. If I'm calling in to report fraud, why would you ask me what my account number is and then asked me what kind of account it is? How would I know? ",,,consumeraffairs.com
542,Dave ,02/01/2020,1,"They literally Stole $305 from my account, blamed it on the payer, even though they collected the funds from the Oregon Dept of Revenue, never credited my account, and had the gall to tell Me to have the state of Oregon file a claim against Them in order to get My money back, which the Oregon Treasury confirmed B of A TOOK from their coffers... NO Integrity, Dishonest, Uncaring. I would NEVER recommend doing any business with this corrupt, unapologetic company.",,,consumeraffairs.com
543,MARK ,01/31/2020,1,"Good afternoon, On October 7th 2019 I returned a vehicle to Aruba Thrifty car rental. Upon inspection I was charged an additional 100 dollars for what they say was a small again SMALL DING in the front fender. I send BofA proof of pictures and all the documents I had. They credited me the money and then this morning they put the 100 dollars back on my Credit Card. I hope you need the 100 because you just lost me, my family, my friends, and any enemies may have. I will make it my mission to make sure nobody uses Bank of America ever again. ",,,consumeraffairs.com
544,D. ,01/30/2020,1,Been a Bank of America customer for over 30 years. Was charged a $25 maintenance fee for a checking account that they no longer offer. They did reverse the charge and said I would never receive another charge. After receiving another charge I called 2 have it removed and they refuse to remove it. I can't believe they'll risk for 30-year customer for $25 charge.,,,consumeraffairs.com
545,Eboni ,01/30/2020,1,"My experience with Bank of America has been horrible. I wouldn’t recommend their establishment to anyone. They charge you multiple fees, their customer service sucks, and they hold your money and charge you overdraft fees for your transactions. I would not recommend opening a business or personal account with them.",,,consumeraffairs.com
546,Daniel ,01/29/2020,1,"I've been dealing with Bank of America branch at 1450 Walton Way Augusta GA 30901. Over the past 8 years since I've moved here and over the past 3-5 years they have done things there way. So as far as I'm concerned it's not banking my way, it's more you have to do the banking their way. SO BE VERY CAREFUL DEALING WITH THIS BRANCH. I'll explain as well as I will be taking my problem to the Corporate office as well as the Better Business Bureau and advise everyone else to do the same. ",,,consumeraffairs.com
547,Tim ,01/26/2020,1,"BOA customer for over 20 years!! 3 checking accts, mortgage and home eq accts. Responding to all the other unsatisfied customers and providing additional information for those considering BOA. The only positive thing I can say about BOA is that their website is easy to work with. That's it. 20 years as a customer and that's it in a nutshell. ",,,consumeraffairs.com
548,Charlie ,01/26/2020,1,"I stopped in at Bank of America to cash a check, that my tenet gave me from bank of America in Lindstrom MN. They wanted to charge me $5.00 for cashing their customers' check. I put the fee on my Discover Card. When the bill came from Discover I disputed it and got my $5.00 back! CROOKED bank....",,,consumeraffairs.com
549,ERICA ,01/22/2020,1,"I've been with Bank of America off and on since 2004. I started a new checking account and decided to take my paycheck into the branch to deposit it. The teller tells me they would hold the check until January 23rd. Cool! That was no issue. However, I called the automated line and was told my check is holding and will be released on January 30th. This is a big problem!! I have small kids and have no idea what I am supposed to do for money until then. I called their customer service department and was basically told ""I understand how you feel"". How could you possibly understand how I feel when I can't even feed my kids. What makes matters worse, is no one could tell me why my check has been put on extended hold. I asked for the name of the dept. I could speak with and was told they do not speak with customers. Stay away!!!",,,consumeraffairs.com
550,Nhan ,01/21/2020,1,"This is the second times. So, I have to write so that you may aware. I am a more than 20 years customer of BOA and using their full services including 4 accounts (2 saving and 2 checking account); I have two cards from BOA: BOA World Master Card and my BOA debit VISA card. Somehow, after I renewed my cards (credit and debit) in 2019. BOA set up something wrongly into my current cards/accounts so that I can never purchase any international items, they keep require additional verification steps so that it failed ALL purchases including buying directly international flight tickets from Air Thai, Qatar Airways.... websites (NOT thru any ticket agency / tourist services). So, I am temporary full-time student in India, my US phone will not be available for using in India (the sim chip is incompatible). So I have to use my alternate cell phone number in India.",,,consumeraffairs.com
551,Molly ,01/16/2020,1,"I opened an account with BofA about a month ago. Today they closed my account, without reason. I had no overdraft fees, I had over $1300 in the account, I had direct deposit set up. And I went to log on and my account was locked. I called their customer service phone number and the guy told me that they decided to close my account. When I asked why he gave me some corporate spiel how they can close an account whenever and they don’t need a reason. So I asked to speak to a supervisor, considering I had just deposited quite a bit of money in the account, and I had bills I needed to pay, plus I’m moving across the country in a few days and I need my money.",,,consumeraffairs.com
552,David ,01/16/2020,1,"I've been with BoA for more than five years and during that time have heard numerous personal and business acquaintances complaining about what a terrible bank BoA is. My experiences with Bank of America have been limited, but none of them have been positive. Today I went in to make a withdrawal and get some information about my account. From their manager to the 'Personal Banker' to the Teller, customer interaction was terrible. My guess is that being the crap company that they are, they are not able to get, or to keep, quality people.",,,consumeraffairs.com
553,Prasenjit ,01/15/2020,1,"I wish there is an option of negative rating. I would have given them a lowest ever rating possible. They are the horrible bank to deal with. With decades old process and online system, I am not sure how they are surviving in today's world. Now I will explain the specific issue I faced. I had a checking account with them with a direct deposit setup. Along with this I have a credit card too. I used to pay my credit card bill online using my checking account. Few weeks back I closed my checking account for hell lot of issues like: 1. You cannot move funds quickly, 2. Their savings account APY is the lowest in the market. 3. Lots of restrictions moving money to and from. etc.",,,consumeraffairs.com
554,Gary ,01/12/2020,1,3. Went to two bank branches Friday and no longer has armed security. No longer feel safe in their banks.,,,consumeraffairs.com
555,Todd ,01/09/2020,1,"I had a BoA Master Card Credit card for almost 20 years with with over a $10K credit limit for most of that time. I have excellent credit and had no issues for most of the period I had the card. I'm a person that pays off my credit cards at the end of every month. I hired a new bill paying service to pay my bills and there was an issue with my MC credit card getting paid for a couple months. I found out in month 2 at the 60 day period that the card hadn't been paid. I got the issue resolved with my bill paying service and called BoA and told them payment was sent electronically and was on the way. The next day I received an email telling me they had lowered my credit limit from $10K to $500. No notification, no warning, just whipping out my credit limit over a total amount due of $200. ",,,consumeraffairs.com
556,Catalina ,01/08/2020,1,"I’ve been banking with BOA since 2013. I only opened an account with them because I lived abroad in Germany and Deutsche Bank allows me to use my BOA card without any fees. The past two years have been horrendous with them. I opened a business account and the banking specialist (not a teller) asked me what the difference between an LLC and a DBA is, she fills out my EIN number incorrectly and then asked me what an EIN number is. They also told me erroneous information that costed me money (saying my business partner doesn’t have to be physically with me to be added to the account.) They love charging fees. I had nearly $200 in fees for having insufficient funds despite having deposited back nearly $400. ",,,consumeraffairs.com
557,Alan ,01/07/2020,1,"I have been a client of BofA for 12 years. My credit card bill was due on Jan 2nd for $184. It was New Year's, I was travelling with the family, and had $94 in my Checkings Account. I have AutoPay on, precisely so I don't miss payments. On the 2nd, there weren't sufficient funds on the account. BofA charged $25 on my Credit Card as a ""returned payment fee"", then $35 on my Checkings account for ""overdraft"" and then $12 on my Checkings account as ""maintenance fee"" because my balance of $94 is not ""high enough"".... So in total they charged me $72 for not having $184 in the account. ",,,consumeraffairs.com
558,Tosha ,01/03/2020,1,"I closed my Bank of America credit card yesterday. Please keep in mind I have been a customer for years. Always paid my balance off and no late payments. On 01/02/2020 I have a fee charge for almost $30 for a credit card transaction. I paid my mom car payment on the company website. The company website use Western Union. The CSR tells me it was a cash withdraw payment. How is that a cash withdraw payment? The CSR would not waive the $29.41 fee so I closed my account off. My credit card account balance was $2,079.41. It was the principle of the situation. Obviously, I had the money but the fee was ridiculous due to it was a credit card payment not cash advance. I will continue doing business with Discover. Excellent customer service and will love to have your business. P.S. I have proof of the credit card payment not cash advance payment per BBA CSR.",,,consumeraffairs.com
559,Vanessa ,01/02/2020,2,"I left Bank of America after about 15 years of banking with them. Hands down the credit cards and perks I get at the other bank I switched to are better. I have kept my cc with BOA because I have had it the longest and it is factored into the maturity of my credit score. Having said that, I have two Chase cards where the perks are significant. BOA offers 5-10 percent off on a few items and stores and this does not impress me. I just got another 90 dollar Amazon Prime card to spend at Amazon from Chase for paying off my card. I charge items monthly and pay them off monthly to build my credit and get these rewards. Additionally, BOA of America would not reimburse fraud on my debit card. This is why I switched from BOA to another bank. It just made better financial sense. I also got a stipend for opening new accounts.",,,consumeraffairs.com
560,Joanna ,01/01/2020,1,"I am utterly disappointed with BOA, What's sooo American about holding and freezing my funds. Not only did they put a hold of over 10 days on a cashier's check, but they also decided to freeze my account. I'm definitely switching banks ASAP.",,,consumeraffairs.com
561,Victoria ,12/31/2019,1,Bank of America are crooks. I had a claim with the bank for $490. They denied my claim only to confirm 5 months later that my claim was valid and they would be issuing a check. Well it’s been 6 weeks and of course no check. Don’t Bank with these people. The fees are too high and they do not help their community. Bank with a credit union. Much much better results and they are loyal.,,,consumeraffairs.com
562,Brian ,12/30/2019,1,"I had been a customer with Bank of America for 30 years and I finally have had enough of them arbitrarily changing the rules on my accounts in order to CHEAT me!!!! I called 3 times with my latest issue while enduring very long hold times and they refuse to stop charging me a monthly fee that they made up with no basis for charging that fee! The last person I spoke with, Tiffinay in South Carolina, didn't know much about Bank of America and definitely does not have proper training to talk to customers. I also asked her to explain the basis of this charge and she could not explain why, but she was adamant that they are valid fees. My advice is Don't get an account at Bank of America to begin with and if you have an account at BofA find another bank that is trustworthy!!!!",,,consumeraffairs.com
563,T. ,12/27/2019,1,"** of America did a inhuman thing to me. Thank goodness I found out sooner. On 12/ 23/19 I made a purchase. The cashier told me the register stated for me to “contact bank“. I was taken aback. Surely it’s a mistake. I have funds in my account. I called BOA. I was told my debit card is closed. I had to call Monday ( next day ) to find out why. I was doing Christmas shopping! The next day I called ** of America. Yes, they confirmed my account was indeed close. The told me “It was a business decision“. WTH. I’ve been a client for 14 years. They just cut me off. I was a Preferred member. ",,,consumeraffairs.com
564,Noelle ,12/26/2019,1,"After being an “Advantage” customer for nearly 20 years, I will be closing my account with them. It appears, after reading some recent reviews, BOA needs your money this holiday season! I am finding that what happened to my son and I is happening to others. My son is disabled, and I am his legal guardian. He tries to be a contributing member of society and holds down a menial little part time job. He shares a bank account with me. He has worked for the same company for 5 years. ADP cuts his paychecks, and Wells Fargo is the originator. ",,,consumeraffairs.com
565,Mark ,12/25/2019,1,"Imagine having a business bank account open for 5 months, and after the first 30 days, all of your deposits are available the next day, as promised. The bank account has never had any NSFs, nor any returned deposits. One day you deposit the same $9k check to your account, which has been deposited multiple times before. The check is from the same customer, drawn on the same bank, and the same amount, as all of the times before. The online banking system and mobile app, show the deposit, and clearly states ""Credit pending (available to cover items posting on the same day as the deposit"", available next business day for withdrawal and debit card purchases"").",,,consumeraffairs.com
566,Nichelle ,12/24/2019,1,"I can't believe BOA decided to be closed on Christmas eve!! I can't get my deposit until Thursday!! Other banks are open and will be closing early, which is fair, but for BOA to be closed on Christmas eve is terrible! If you were open for a few hours, then those of us waiting for deposits would've received them! A few hours isn't asking much, and your employees probably had to use their time to get paid for today, if they had any, other than that they don't get paid smh, shame on you BOA! And for that, you could've opened, even though I'm sure the employees are enjoying this day off but still, we needed our money!! There was work to do, you guys dropped the ball!!",,,consumeraffairs.com
567,Henry ,12/24/2019,1,"I made a regular monthly payment, more than the minimal, to BofA before the due date, which they did receive. I then followed with an another payment, again well more than the minimal, 3 days after that month's due date thinking this would go towards the next months billing cycle, basically paying the next month early. Then I receive the following month's statement with a $28 late fee which they refuse to refund. As it turns out I'm told both payments were put on the ""first month"", even though the second payment was 3 days after the first month due date. I'm told if the second payment would have been 1 day later than it would have been applied to the next month's statement. I'm ok with that explanation, but under these circumstances I would expect the late fee to be reversed, not with BofA. It's very clear to me now why they have such a poor rating.",,,consumeraffairs.com
568,Margaret ,12/19/2019,1,"Both of my credit cards (BOA and Citi) were breached by the same company. Citicard took care of it immediately. BOA initially sent me a letter saying they had taken care of it, then they reversed their decision. I spent 4 months trying to straighten this mess out, they refused to help me and make things right. Do not use this company. They have TERRIBLE customer service, their automated call center is worse than obnoxious and they will not stand behind you as a customer.",,,consumeraffairs.com
569,Mark ,12/19/2019,1,"Went into bank branch to apply for auto loan. Bank placed wrong personal and password information into loan application, so I could not check on process for several days. Some was also wrong with the loan officer's sending emails, as I never received any emailed paperwork, even when (after several attempts at calling and being on hold) I was on the phone with the loan officer and he attempted to send emails. Car seller tried to send, via email, the registration and title to loan officer email. Loan officer said the images did not go through. This part went on for a couple days. The seller's third attempt at sending the title and registration images went through. ",,,consumeraffairs.com
570,Sherif ,12/19/2019,1,"I spent nearly more than month trying to get an auto loan, during that month nearly called the bank every day and every day I Discover that I'm dealing with people don't know what they are doing or even care for the customer, Really this is the worst customer service experience I've ever had, They promised me many times to finish my loan, they apologized many times, they left me many times without any updates till the documents they asked for it expired.... Soon I'll close my account and credit cards from this bank.",,,consumeraffairs.com
571,Stephen ,12/17/2019,1,"I usually don't write reviews but in this case felt obligated to do so. If I could give this bank a zero rating I would. If you're considering starting a business or opening a personal account please stay far away from Bank of America. If your acct ever gets low $30-50 what they do is show you have a certain amount there, you might use your card for something small let's say $5-10 and once a large sum is deposited they hit you with multiple $35 fees.",,,consumeraffairs.com
572,Herbert ,12/17/2019,1,"My husband's gets paid biweekly, and his paycheck was supposed to be direct deposited on 12/6/19. It is now 10 days later and all that has posted to the account is $0.01, out of $782!! They have given us every excuse in the book, and made up a few new ones like 'the account has to stabilize.' It's become obvious that they have no intention of ever giving us our money and bills and rent are severely past due. We are talking to a lawyer tomorrow.",,,consumeraffairs.com
573,Serap ,12/14/2019,1,"STAY AWAY FROM BANK OF AMERICA! Charging you for overdraft fee for 5 times in a single night for $35 each. You don't receive any warning when you are charged overdraft for the first time because they make it when you sleep at night. What a ** bank! Other banks gives you couple days to make deposit if your balance goes negative, they do not charge you overdraft fee! But boa does very badly. Always transactions are reflecting days later, orders are changing so you can never track properly! Another thing; you pay your credit card, it is withdrawn from your checking account sooner but you can NOT see available in your credit card accounts for DAYS! This bank sucks, not friendly, trying to put you worse position, without warnings and helps! I have lot more to say!",,,consumeraffairs.com
