,name,date,stars,text,boaDate,boaText,source
84, mayacherry17,04/02/2017,4,"How I used Bank of America Bank of America is a nice bank to use for everyday banking. I first began using them when I was layed off and my worker's compensation was automatically deposited into a BoA account. I liked them so much that I began to use them for all my banking. They have decent interest rates. There are several branches close to where I live and work, so they are convenient for me. I have had no problems with the people working there. All of them seem nice and helpful. Their website is good enough. Overall, I would recommend them.",,,depositaccounts.com
85, sheritaarroyo,03/22/2017,4,"Great for online banking and banking on the go! I frequently use Bank of America for banking for my business. Bank of America has been great since we switched over from ""Meta Bank."" The transaction fees are much, much smaller. The online banking system is great and makes life easy on the go. The online sign up is very secure, requiring a password, and often additional security questions. After logging on through a secure system I can easily check my balance, transfer funds, and view statements online without any hassle at all. Bank of America has is a very reputable bank who has high standards for security, yet is very simple and user friendly. Their customer service has been sub-par over the years and the customer service people are not the friendliest. However, if your self reliant and like to check up on your balance and need online control, this is a great bank to use.",,,depositaccounts.com
86, Frank Duarte,03/21/2017,1,"Bank Of America Going Down Hill As a small business man B of A really stinks. Not only did they close the branch where I work, they closed almost every branch in Northern California. When I returned home after a couple months leave, they closed half my bank in Chico and got rid of almost all the senior clerks and managers. They turned my business line of credit into a damn credit card. They sold off my mortgage like I was a piece of meat. I can't wait to take my 33 year old business else where",,,depositaccounts.com
87, Cameron Alex,03/14/2017,1,"Money Held Hostage I sent in a claim form I was told to only send by mail. After doing so, about 2 months later i get an email telling me my claim will be reversed because they didn't receive the paper. I had to call, get another form sent which was gonna take 3-5 days to reach me. Then was told the next day after calling back for a faster solution, to go to a bank. I sat at the bank for almost an hour dealing with this. Sent the form in, called back in 2 days like i was told. They told me they were a 3rd party company that had nothing to do with BofA accounts. I waited another week before calling again for my money. Just to be told something might happen in another 3-5 business days. Then when I'd ask a question, they'd read the same standard answer to me over and over not actually answering my questions. On the verge of suing for this small ass amount.",,,depositaccounts.com
88, kellydorsey82,03/12/2017,5,"Paying Bills the easy way. Bill pay is helpful because I can setup all of my bills to be paid either early or on the day they are due I know others offer this, but Bank of America even helped me with a dispute I had. One of my bills was saying they didn't receive my payment and thanks to Bank of America I was able to show them exactly how and when they were paid. The customer service person didn't act annoyed that they had to go out of their normal routine to help me either. So many companies will do only what they feel like they absolutely have to do for customers. Sometimes you just feel like a number and a bank balance. But not to Bank of America, I felt important.",,,depositaccounts.com
89, Junhao Li,03/06/2017,1,"Poor, Oops, No Customer Service No customer service. No customer service. No customer service. No customer service. No customer service. No customer service.If your time worth more than a cent per hour, do not use this bank!!!!!!",,,depositaccounts.com
90, norbertobullock,02/16/2017,5,"Overall good. I like Bank of America's service in overall. They have a relatively fast act on any problems related to fraud and hacking. For instance, I called their customer service after finding out that I lost $500.00 out of blue from my checking account. Their personnel responded me by asking a series of question to identify myself related to my personal information. Then, they figured that the their ATM machine in my town got manipulated by someone who put a card reader on top of the their ATM card reader so that they could scan my card information and was able to create a copy of my debit card. They immediately refunded $500 to my account back and started an investigation on this incident. I was surprised how quick they acted on this type of incident and was happy to be a part of them.",,,depositaccounts.com
91, Turveya,01/03/2017,5,"Bank of American Mobile Banking The thing I like about banking with Bank of America is that they have a mobile app available. But this isn't just some crummy app that you don't really use. Instead, I use it for pretty much everything, even making deposits. The app is incredibly easy to navigate which is great because I wouldn't use the app if it weren't. But my favorite thing about it is that I get to deposit my paychecks from pretty much anywhere. I get paper checks from my job, and going to the bank to deposit funds twice a month can be a bit tedious. After all, I don't think anyone enjoys waiting in line at the bank. So when I get a check, I simply log into the app, take a quick photo of each side of the check and choose which account to put it in. The funds are technically added the same business day, though you cannot access them for debit card transactions until the following day. This is especially nice because I have learned that when taking a check into the bank for deposit it takes an extra day for the funds to be added which can be really frustrating. Oh! and did I mention that you can choose to use your fingerprint to login to the account so you don't have to worry about remembering the password? I have at least 50 passwords for various sites so being able to login with the fingerprint is really awesome because it's so easy. I also noticed that earlier this week the app has made it to where you don't have to even login to view your balance. You simply open the app and hit balance. Obviously if you want more information you are going to have to login, but it's nice to be able to access balance information so quickly and easily. I only have a couple small issues with this bank. For one I don't like that every method of depositing money seems to take a different amount of time to post. You depost through the app it posts the same day but isn't available for purchases till the next. You deposit at the atm $300 is available immediately. You deposit with a person at the counter your funds won't post until the following day and won't be available to make purchases until the second day. This can be extremely confusing and it took me at least 6 months before I figured out the various rules. I mean it is my money, so it can get frustrating when you have to wait a day or even two to be able to access that money. My other issue with banking at Bank of America is that the customer service is kind of hit and miss. It seems to be based on who you happen upon. Some customer service reps are great others are awful. In fact when I have had issues with my account I have been known to get one bad customer service rep, hang up and call back, and then get a great customer service rep who is more than happy to help me out. Though even this can be frustrating because once you hang up it take a while of suffering through the automated phone line before you can reach another rep. I will say though, I have had dealing with 3 separate banks and Bank of America is the absolute best.",,,depositaccounts.com
92, MugabeCup,12/14/2016,5,"Convenience and Customer service are key. I have banked with Bank of America for many, many years now. It seems these days I don't go into the bank as much as I used to, due to to convenience of mobile banking; however, on the occasion I do go in I am always given quick and friendly service. The real reason I have stayed with Bank of America so long is the online and mobile platforms are easy to use and dependable. I have set up auto billpay for all of our bills and have never had any issues. Everything is pretty much one or two clicks away on the mobile app and I appreciate the ease of use with my busy lifestyle.",,,depositaccounts.com
93, Fedale,12/13/2016,4,"My BOA I have done business with them for the past 18 years. The majority of the interactions with them have been quite pleasant. I could probably count the number of negative experiences with them on one hand. I started off with just a savings account, and as time went on that grew into an additional savings account, checking account and mortgage. Over time, I have grown accustomed to using their mobile banking and website to do most of my banking. It is reliable and easy to use, rather than drive to the physical bank location.",,,depositaccounts.com
94, Leem,12/13/2016,5,"My Bank of America Experience My review of Bank of America is positive.I would recommend this bank to anyone. First off,banking is simple.If you go inside the branch, sometimes you will see a long line at first,because it is a popular bank. However, the tellers are very fast and friendly,and lines move very fast.The inside lobby is very comfortable with complimentary snacks coffee and such. The mobile banking is easy to follow and understand, not jumbled and confusing. Overall, I like the customer service. I had a situation one time were I had some transactions come through that I forgot about.I was overdrawn around $75 with fees. I call the bank and explained and they took care of it for me.",,,depositaccounts.com
95, JBones,12/11/2016,4,"Bank of America - Accounts review I have been using Bank of America for over ten years now. I have their savings, checking, and credit card accounts. As for the accounts themselves, as long as you do not overdraft, there are little to no fees associated. Transactions are recorded promptly and can be made easy at ATMs, online, or in person at the bank. Interest earned on savings tends to be low. As in all banks, the major drawback in my opinion is having to deal with automated phone services if there is an issue. Eventually you can talk to an assistant, but it takes some tactful maneuvering to do so. In the case an overdraft does occur, you can sometimes explain the reasoning to a bank worker and they will credit you for it. Also, their fraud protection works well if charges are put on your account from a stolen card. Overall, I would recommend the bank, as it is secure and convenient. Just be responsible in your decisions.",,,depositaccounts.com
96, TLaw,12/05/2016,3,"Bank a 'Merica (Go Freedom!) I joined Bank of America in 2015. My old bank, Union Bank of California, closed its branch in my town, and the only other option was BOA. I hadn't heard good things about them. Friends reported that they (BOA) were impersonal, over-corporate, and indifferent in their customer service. Most of that has turned out to be untrue. In fact, their customer service has been unusually friendly, considering how awful customer service can be. I had an issue with mobile banking, for example. The woman I spoke to at the BOA service center (phone service) walked me through the problem patiently, even when I didn't have the right language to explain the problem. She explained that a default setting in my account was causing the app feature to not work (it was more complicated than that, but you get the idea), and was able to correct the snafu lickity-split. Then she asked if I was having a nice day and whether I thought the Broncos were going to win the Super Bowl (it was around Super Bowl time). I'm not a big fan of BOA's online banking system. It's fairly bland, and banking options are sometimes difficult to locate in the drop-down menus. I'm also not too keen on how long it takes transfers, especially international transfers, to clear. But I figure you'll get these hitches with any bank you run with, so I don't lose sleep. For a supposedly evil institution, I've been relatively pleased with the service I've received.",,,depositaccounts.com
97, Industrialfluff,11/17/2016,4,"Reliable, Easy Banking I have used Bank of America for the better part of a decade now, and they have been reliable no matter where I reside. I originally opened an account when I was living in Houston, TX. Branches were readily available if I had any troubles or lost a debit card. I now live in the lakes region of New Hampshire, and I am least 30 miles from the closest ATM or physical location. I still find it easy to do anything that I need. The online banking is wonderful and I can make any necessary transactions within a browser, or their wonderful app, despite me being so far from a branch location. I can deposit checks, transfer money between accounts, and even order a debit card without having to leave my home. I've even had my debit card stolen twice and had fraudulent charges reimbursed to my account without much hassle or a long wait. I definitely recommend Bank of America for any of your banking needs.",,,depositaccounts.com
98, Shankar86,11/15/2016,4,"Secured Internet services I have been the customer with bank of america for the past 7 Years. They have gradually modified the user interface and now it's the best of them. And the best thing to admire is their security of internet banking services.  Below are the security features that i would best of them
1)2 layers of support including verifying the pictures to login 2)SECURE PASS CODE while making the transaction.
3)Verifying Our Debit or Credit Card while adding new user.
 And
The App support has become good and easier to make the transaction. The new look with balance details are crisp. Messaging services are
 add on support to the website and they do respond immediately to resolve my concern.
 Regarding Transaction, They have introduced multiple ways to send the cash to customers including Email, Mobile and Account number. I would recommend my friends to open the account on BOFA because of internet security and services.",,,depositaccounts.com
99, longview82,11/09/2016,2,"Lots of unneeded fees and mediocre customer service I have had both a checking and savings account with Bank of America a few years ago. At the time, the customer service was terrible. It look a long time to get through to an actual representative. I remember that I would actually have to hang up and call back a few times. This was due to the automated system being extremely difficult to get through and actually speak to a live person. They also had unreasonable fees. I was charged a $10 fee just to have a checking account. I never received free checks to start out with (like my current bank does) and I would receive overdraft fees all the time. I would receive these fees even when I brought my account to a positive balance the same business day. Of course, customer service would never help in these situations. The only decent thing that I can mention about this bank is their online service. The online website was extremely user friendly and easy to use. However, overall, my experience was terrible.",,,depositaccounts.com
100, tdfam2,10/30/2016,1,Worst Banking Experience Ever I recently was contacted by Bank of America stating they were closing all of my accounts checking and credit cards. One of the cards have an annual fee which of $59 which was paid a month earlier. I requested a refund or pro rated refund of the fee. They rep on the phone said they would but it never happened. I had cash rewards of over $150 on my account and they said once they close the account they keep your rewards money. The reason they said they were closing my account was because of my credit score which was just over 700. This is one bank not to be trusted.,,,depositaccounts.com
101, rebtop,10/18/2016,1,Poor Customer Service Never fail to under exceed my low expectations.Made a 10 AM appointment with the bank branch. Received notices as requested. Got there at 9:55 and was told to have a seat. 10:20 was told they are running late and would be with me shortly. 10:30 I left.,,,depositaccounts.com
102, jacktest2,09/22/2016,3,"Online Banking Their online banking has matured over the years and I think it is good. I have a few tweaks I would make, but otherwise very few complaints.",,,depositaccounts.com
103, Kimwe,09/21/2016,4,"Ideal Service Every visit to Bank of America starts off with a Specialist greeting. At times I am ushered into the bank with a smile and a welcome. As I fill out my account slip, I do appreciate personnel querying me about any deposits they can make on my behalf so I do not have to wait in line. This bank is the only one I have even received a bottle of water and snacks on a few of my visits. In my recent visit, I loved the novel concept of showing how much the dollar is worth on their flat screen. The bank teller helped me determine how to make my bank needs quickly. I leave this day glad I had visited BOA. I had everything squared away and in a timely manner. Thanks.",,,depositaccounts.com
104, LolaBelle,09/20/2016,3,"Average Banking Experience So I've been with BofA for over 10 years. The main reason being convenience. It's nice that they are all over the country, as I have moved a lot in my life. However, I've seen over the years that fees have gone up for everything. It's annoying that they charge a $35 overdraft fee and are usually unwilling to refund more than one or two a year. They charge fees for not keeping a minimum balance in your account and that has been frustrating. I will say that the online and mobile app are really good and rarely have problems. I'll probably keep using BofA because I'm too lazy to switch, but I would say that it's just an average, money making banking institution.",,,depositaccounts.com
105, Tom3564,09/05/2016,3,"Monthly Charges are a big issue I had been banking with Bank of America for most of my life.
 For the most part, this has been a positive experience. I would often deposit cheques and money into the account. It would be cleared the same day in 95% of the instances.
 The staff was friendly and courteous. The mobile app was easy to use, and I could access my online banking information.
 Many times I returned from vacation with money left over. I could easily exchange money back into dollars.
 That concludes the positive aspects of the experience.
 The negative aspects began when I received a letter in the mail. It highlighted a change in the banking charges.  The main change was as follows:
 Currently, I had no month fee's, and I would deposit money periodically. The new rules stated that I would be charged a minimum fee if I did not meet certain criteria. The main criteria outlined in the letter was X amount of deposits per month.
 Within the next three months of using the account, I did not meet the minimum deposit amount.
 Resulting in a charge for a change in a rule.  I was not happy and moved the account to a local credit union. No charges present at the local bank.",,,depositaccounts.com
106, TeshiaS,08/19/2016,5,"Bank of America is My Choice I frequently use Bank of America online and I can honestly say that I am totally satisfied with them overall. The bank recently contacted me to let me know that my bank card may have been compromised and instantly informed me of the situation. They even sent me out a brand new bank card without any hesitation. Also, they have it set up so you can get messages via mobile text or email. You have the choice of how frequent you get these updates and what type of updates you receive. I would definitely recommend this bank to all my family and friends. They truly do show a lot of interest in what the customers want and need.",,,depositaccounts.com
107, TexasGirl,06/06/2016,1,"Too many disadvantages We currently have a banking account with Bank of America. Often I resort to using our our banking accounts and prefer not to deal with BOA as much as possible. Bank of America is great if you need to make transfers between accounts, and for that only. However, if you need any kind of support, help, have any questions, or even need to speak with a customer care rep, this place will have you on your heels of anger. Why do I need to schedule an appointment to walk in this bank, yet not at any other banks? Finally, once you do get to talk to someone they act like they are too busy to handle your needs. Everyone seems like they have more important things to do. If you call for help via phone, they tend to ask too many questions, and refuse to help you without you giving secured information to them over a phone which could easily be open source monitored. Every location I visit, the staff is absolutely rude and over-all they act as if they just don't want my business, hence I try and stay away from here as much as possible.",,,depositaccounts.com
108, Ticha Shaw-White,06/01/2016,1,"Truly Pissed Now, I have an account with BOA, been waiting for my deposit since May 23, 2016. Now I've learned that BOA does not do direct deposits on weekends, ok, and Monday was a holiday, ok, so expected to get my deposit on Tuesday, no deposit. Ok what the hell is going on??. I called were the check came from they said that the check is definitely at BOA, so what the hell is going on? Talk with BOA customer service told me to wait until Wednesday between 12am-8am. What?? I have never ever had to deal with nothing like this ever never with no other bank account. I'm used to my direct deposits coming in Monday-Friday. I mean what the hell BOA.??",,,depositaccounts.com
109, ShibbyShibs,05/26/2016,4,"Efficent, Speedy, and Very Friendly My experience with Bank of America has always been very professional and considerably enjoyable. I always feel like my transactions are safe and treated with the respect they deserve. The customer service I have experienced has always been polite and courteous. They have been willing to go above and beyond on multiple occasions. For example, I once made a cash deposit into the wrong account. It was my error but I was able to resolve the issue online in a manner of minutes. The service is truly exceptional. I never am left waiting during online or brick and mortar visits. Overall, I highly recommend this bank. I expect only the best when dealing with my financial security, that is why I choose and stay with Bank of America. The speed of service, friendliness, and professionalism simply cannot be matched. I would know, I've tried them all out!",,,depositaccounts.com
110, BodyRock,05/16/2016,4,"Good Experience I had to call BofA to close a savings account I had that I wasn't using any longer and was charging me a $5.00/month fee. I would have liked to do this on the website, but that wasn't available. I called and explained the situation. The person helping me looked into different scenarios to link the account to avoid charges. In the end I was given a refund of the last months charge and the account was closed. I was very happy for the effort and satisfied with the outcome.",,,depositaccounts.com
111, VmPol,05/14/2016,1,"Class Action Lawsuit? READ ENTIRE POST/Reply Opened acct w/BOA about 2 yrs ago. Was told with DD NO FEES! No mention of minimum DD. Ok for 1 month shy of 2 yrs. I called to complain about something re another fee. The next month I notice a $12 service fee. I called and was told that there was a fee for any direct deposits under a certain amt. I explained I have NEVER had a fee regardless of DD amount. I was told it's in the ""fine print"" Also, after a conversation with one of the reps, bc I notice transactions posting ""3 days"" after I swiped my card, transactions were coming through. NOW I would check my balance and could see these transactions go through, the same night I swipe (have been going to this convenient store for a couple years - never a problem. When I am down to almost nothing in my account, I use cash until my DD is deposited (like 3 days) I ONLY NOTICE when my acct is that low, the transactions seem to be ""held"" to cause a negative in my account"" SO during that call, the service rep told me how the transactions are put through, I repeated it back to her this way ""so you are telling me that BOA puts through transactions in the ""order"" they see fit""? She said ""YES""!! I also had my DD go in on Fridays, same DD, Friday every other week, nothing changes! It should be there at 12:01 am Friday, OH NO - when ever they want...Well it was 730am Friday, I ran to the convenient store to get a coffee $1.07) (saw my DD was in my account) got home w/coffee to an that I was $1.07 NEGATIVE!!! With this said, you can see they are doing EXACTLY what TD BANK had the Class Action lawsuit against them for! The 2 girls who started the lawsuit WON! If you have experienced this, PL reply back - lets get a lawsuit going and make them STOP THIS! We work too damn hard for our money for the bank to be causing us over drafts bc they make it happen!",,,depositaccounts.com
112, Samvit Blass,04/14/2016,1,"Contacting Bank Of America I've been trying to contact Bank of America for days now. Calling them makes me enter a whole bunch of information only to tell me no agents are available at this time. Connecting to there secure online messaging system tells again, no agents are available at this time. Sending them an email seems impossible as no email is listed anywhere. Is this really what customer service has become?",,,depositaccounts.com
113, steved,03/19/2016,2,"Slow ACH Transfers (With Workaround) I have a BofA checking account that I got with Preferred Rewards that I use for local banking services. I ran some tests to see how long it would take to transfer money from my other accounts (at Ally Bank) to BofA.Initiate transfer at BofA web site: 3 daysInitiate transfer at Ally Bank web site: 2 daysInitiate transfer at Merrill Lynch web site, and then transfer to BofA: 1 dayNote also that BofA charges $3 if you initiate a transfer out of your account from their web site (!!!).Bottom line: It never makes sense to use BofA's web site to do an ACH transfer. Always use your other bank's site. The fastest way to get money to your account is to use Merrill Lynch's site to transfer from your bank to ML (1 day) and then to transfer from ML to BofA (instantaneous).",,,depositaccounts.com
114, Ramroma M.f,03/16/2016,1,"Soooo Bad Today I went to two branches to take check,but i can't becouse the branches said we don't have money .... I don't know why them open !!!!!",,,depositaccounts.com
115, goldenlilytraveler,02/09/2016,4,"Solid Bank I have been banking with Bank of America here for 4 years. My review here will be limited to online banking for checking and savings accounts and customer service in branch. I find the online banking interface to be intuitive and reliable. I've not ever experienced a problem and can receive assistance there for just about all my banking needs. I do have one issue with the fees which I find a little high. The free checking is only free if you receive a qualifying direct deposit within the calendar month. If not, the fee is $12 which seems a little steep to me. Also if you for any reason need to actually go into the branch for assistance be prepared to wait a while even if you make an appointment. My experience has been that the customer service staff seem put out to help you in person and expressed politely that what I needed assistance with could have been taken care of through online banking. Obviously this was not the case because if it were I would have done it that way. I found that a little troubling. But overall they have been a decent bank to deal with.",,,depositaccounts.com
116, Jolene Mavis,01/31/2016,1,Deposit Confusion On Saturday at 8:30pm I deposited a check of $200 into my savings account at BOA thru the ATM in my home town. I was told when RE opening my accounts after numerous issues with them from 2012 that $100 clears automatically and the rest would be pending. Fair enough I thought so I made the deposit like my branch teller instructed me to do thru the ATM if it was after business hours. After making the deposit I did a balance in quarry and saw that only $45 was available and the rest was processing. Today (Sunday) I stopped at the ATM to check on what was going on with my account and saw I only had $11.99!! Being the mother of a 9 month old and needing to do shopping I immediately called customer service. At first the women was very confusing and told me 2 diff deposits before she got to the one I had called about and then continued to tell me that of the $200 that $155 was made available to me when it was not. She then had me on hold for over 20 min waiting for a supervisor to give her the ok to credit my account the $$ which I felt was very kind. 10 min later I am told only $50 will be made available and that I would receive the rest on TUESDAY Feb.2nd since they didn't processes checks over the weekend even tho tomorrow is MONDAY and the remaining balance was only $100 if they were crediting my account a measly $50. What the @#$% are they talking about and does any of this sound right???,,,depositaccounts.com
117, Dakota,10/22/2015,2,"Think once, think twice, and think again if you find yourself considering putting your money in here Where to begin... I made one of the worst personal finance decisions of my life when I opened an account here at a wistful 19 years old. Poor young me had no idea what he was in for with this fraudulent, selfish, and irresponsible bank. The experience that caused me to finally leave... after the countless fees and random changes in policy that ended up costing me too much money, was my account being hacked after using an ATM outside of one of the banks own locations. ALL of my funds were stolen in this incident, and it took me over a month for Bank of America to accept responsibility and replace the money in my account. And after they finally got around to that, it took another month, 2 months total, for them to issue me a new debit card. If you like writing $5 checks and being hassled trying to withdraw money in person without an active debit card, I would say go for it. Open an account here. But if you value your money and your sanity, avoid this cursed institution like the plague.",,,depositaccounts.com
118, BlazeOn,10/03/2015,3,Bank of America Review I think Bank of America is an okay bank you certainly could probably find some better alternatives. From my experience they have a decent team of people at any of the branches I've been to with good experience and a good way of helping their customers. They are always quick and friendly to get you back on your way. The fees are kind of bad I get $12 in maintenance fees taken away every month. The app they have and website works well on a variety of platforms and their apps are always getting updates and have gotten easier to use with more intuitive interfaces. Some of the good features that they have is the ability to cash a check through their atm it is a really painless and simple process and now you can also cash checks from your phone. I think they are competitive and provide comparable services to other banks. Savings and checking accounts are easy to manage. Transfers are generally painless although they do take some time. Using their electronic wire transfers works well and I have never had issue with that or setting up direct deposits.,,,depositaccounts.com
119, Kurt Cramer,09/12/2015,1,Funds Not Available I deposited a check and it took one week for my pay check to clear so funds can be available. I will be closing my account shortly because Bank of America is not a bank you can trust.,,,depositaccounts.com
120, Rosanna Hoffarth,07/18/2015,1,"Would Never Use Again Too many individual employees that don't have a clue. The best help I had was the guy that helped me close my accounts, but at that point it was too little too late. Also debit card charges took three days to appear in online banking. They may have fixed this, it's been a few years.",,,depositaccounts.com
121, randomax,07/14/2015,1,Bonus Denied Received an offer for a $300 bonus by opening a new checking account and completing $4000 in direct deposits within 90 days. Problem is I did not receive the offer until day 70. I was encouraged to pursue the bonus even though the deadline had passed. My case was escalated twice before I was denied. Offering a bonus with a 90-day deadline on Day 70 seems rather disingenuous. Colossal waste of my time.,,,depositaccounts.com
122, KaliaNicoleMiller,07/11/2015,4,"BoA Is Number One Bank of America is my number one bank of choice. I bank with Bank of America for a couple of different reasons. Their customer service is helpful, professional and easy to speak to. Their app is great for when I am on the go and need to check my accounts or make transfers. There is always a Bank of American in any location I travel to. I always recommend Bank of America to friends and family when they ask me who to bank with. When I have a question about banking I can log onto their easy to use website and read through their commonly asked questions forum. Normally, I am able to quickly find my answer and move on to my next task. Their fees are low in comparison to other banks and their website is user friendly. I have banked with Bank of America for many years and intend to continue.",,,depositaccounts.com
123, rongaines,07/01/2015,3,B of A review Customer service has been excellent over the phone. I have dealt with customer service many times on the phone and have found it easier to get to a person than many other banks with automated phone systems. I have always been able to resolve an issue with the bank within just a few minutes on the phone. I have traveled internationally and never had a problem using my debit card when overseas as long as i informed the bank of my departure before i leave.,,,depositaccounts.com
124, mariowhite,06/21/2015,3,A reasonably good experience I live in Virginia and this bank is great here. The service is second to none and they have a lot of ATMs. That's why I chose them. BofA is so big that you'll always have an ATM nearby. So that's an added bonus. I really liked the bank.,,,depositaccounts.com
125, mspringfield,06/12/2015,4,"Better Than I Thought... I have 2 bank accounts. 1 with BofA that I opened when I worked for them in 1999 and last year I opened an account with SunTrust thinking that I may eventually change banks (a real pain in the ass because of BillPay/Automatic BillPay.) and move away from BofA all together. I move money back and forth between the accounts as needed... Mostly to SunTrust since my plan was to eventually make them my only bank. Without fail SunTrust will hold my funds for 3 days before I have full access to them, which has caused me so overdraw a couple of times (at a $35 charge from SunTrust), or had online BillPay refused for insufficient funds, causing me more fees and late fees from those I am trying to pay. Yes, I know that banking laws say that it ""could take up to 3 days"" for funds to move between banks. Using electronic transfer I can push money from BofA to SunTrust or can pull from BofA from SunTrust. It doesn't matter which way I do it, SunTrust doesn't make the funds available for 3 days. HOWEVER, BofA shows the funds as gone the day of the transfer. To get around this I have found that I get faster access to my money (or at least part of it) if I actually write a check to myself from BofA and deposit it into SunTrust. Even with that, SunTrust puts a hold on part of my funds, even though BofA has already sent the funds to SunTrust. How do I know? The electronic image of my check is available online at BofA the very next day. If I do the reverse and move money from SunTrust to BofA, SunTrust does not release the funds for 3 days but BofA (after verifying the funds are there) makes the money available to me same day. What do I pay for this wonderful service? At SunTrust - $7.50/month unless I run 10 transactions through the account. At BofA? $0.00 with no stipulations. Totally FREE checking. Comparing the Mobile Banking Apps BofA is great at automatically capturing my check images. Good job there!I used to get really frustrated with BofA but after my experience with SunTrust I will have to say that maybe they are not as bad as I thought. Right now I am going to stick with BofA for the foreseeable future.",,,depositaccounts.com
126, tylrdr,06/11/2015,5,"BoA My experience with Bank of America was awesome. I opened a savings account as well as a checking account, and use it for my main banking account. It gathers a nice amount of interest in the savings account and the ATM's are very conveniently located in my town. The card I signed up was free, as were many other services offered to me. The bank is always clean and the tellers are very friendly. I would definitely recommend this to anyone looking for a bank to open an account. It has served me well and I will continue to do business with this bank.",,,depositaccounts.com
127, ChalieT,06/09/2015,4,"Customer Service Rating Every thing I visit any branch of Bank of America I face excellent customer service. Teller are pleasant and very helpful. I own a small chain of restaurants and visit most branches located in Northern Virginia, each branch but their all have qualify and professional associates devoted to customer satisfaction. The support received from Bank of America in favor of my business has been essential with out their support I would not be in the restaurant business. Bank of America support in the community many small business would not be able to keep door open, the relationship between Bank of America and the support toward small business is a sample of support to the local economy as well for economy nation wide. Thanks for you all your support. Thanks for your associates committed to serve local communities.",,,depositaccounts.com
128, Nana Speed,04/16/2015,1,Grade School Savings In 1960 What happens to the money you put in a savings acct. Back in the 1960 when I was in grade school and we never pulled it out.,,,depositaccounts.com
129, BobbySAnchez,04/07/2015,4,"Bank of America Review I have been a customer of this bank for over six years now, and have had a generally positive experience. Interest rates for savings accounts are so low that I hold all money in my checking account. They have provided me a good way to gradually increase my credit rating, while providing me with a basic rewards program that has earned me extra cash for school. The online interface is very user friendly and makes it easy to check account balances and pay bills.",,,depositaccounts.com
130, AlisonLangford,04/06/2015,5,"Can't imagine a better bank! I never knew the importance of great customer service at my local bank until I lost my wallet while on a trip abroad. I was a complete nervous wreck, but thanks to the amazing customer service representative at my local Bank of America, I was finally breathe and solve the problem of my missing debit card. The whole process of getting a new debit card and PIN number took about half an hour, and I was reassured that nothing had been stolen. The associate who helped me was amazing and very professional, and she didn't give off the vibe that she just wanted to sell me a credit card. In fact, in all my years of Bank of America's service, I've never once felt like they just want to sell me a credit card!",,,depositaccounts.com
131, Tee,04/05/2015,1,Bad Credit Card Department They pull hard credit inquiry on existing credit card accounts this is unheard of by other big banks andif you do not use the credit for one year they will close the account without your knowledge...,,,depositaccounts.com
132, TomP.,03/31/2015,3,"Bank of America Savings & Checking I owned a savings and checking account from BoA for about seven years, for the most part my experience has been generally good. Both of their standard savings and student checking account are flexible. The fee for withdrawing from the saving account outside the grace period is forgiving. Similar to the overdrawing from a core checking account, they give you a reasonable amount of time before charging the overdrawn fee. Their rates could be a lot more competitive though. Same with the benefits, the cashback rewards are lackluster. However my experience with customer service has been surprisingly positive for all encounters. The representatives are courteous and helpful, cooperate to answer questions and request . Haven't had a bad experience yet. Although I wish they had better rates and rewards for their checking accounts, my experience with Bank of America has been positive and content.",,,depositaccounts.com
133, randomax,03/30/2015,1,"Our Systems Are Down... Went in this morning to open a checking account. I was told their systems were down but they could do the application by hand. Of course that took way longer than an electronic application. At the end, I was told that they couldn't process my deposit but I would be ""invited"" back when the system is back up.",,,depositaccounts.com
134, ClayCook,03/29/2015,3,"High Cost/High Function I have had an account with BoA for the better part of the decade. I first opened it as a college student because of the convenience of having locations both in the city I was currently living in as well as my home state. As a college checking account it offered just about anything you would need as far as services and web/app capabilities. They were also pretty good about waiving the occasional overdraft fee when needed. But since I was converted to a regular checking account it has been near impossible to avoid fee's. $10 ""Overdraft Protection"" fee if my checking runs out and money is need to be pulled from my savings account. Another $3 to transfer money to MY account at another bank. And my interactions with customer service have been less then acceptable, both within branches and over the phone. To be honest the only reason I haven't switched to a local credit union is the mere fact that I am too lazy to change all my auto drafts. I'm guessing that will soon change.",,,depositaccounts.com
135, Maximus45,03/27/2015,4,"Bank of American meets my needs as a consumer I have been with Bank of America since for at least 10 years now and have had a pleasant experience. The online banking system more than meets my needs and I have just discovered the usefulness of the BoA app. I can scan a check and deposit it right from my phone. This feature saves me a lot of time. I have always had great customer service when contacting Bank of America and have been very pleased with their services, rates, and fees. I will continue using BoA for all my banking needs.",,,depositaccounts.com
136, tgoyez,03/25/2015,5,"Very satisfied customer We open our accout in Bank of America three years ago. We were customers of other banks. But since we have being using this bank, we have never had any problems. The time when we went to the bank to open an account, the person who took care of us was very helpfull and nice, to point that we haven't had any need to go back or call for information. Even when we went abroad, and in some store, they charged us three times the same amount, the Bank locked our account, as a measure of security. We liked that. And when we called the Bank, because our card was blocked, they were very helpfull giving us assitance. We like their on line programs too, very easy to access and to use. So We really feel very satisfied with this Bank. No need for another bank",,,depositaccounts.com
137, Khaleesi,03/24/2015,4,Decent Customer service has always been nice and friendly but my problem are the hidden fees. Even if you are explained them It's aggravating like I can't go inside to make a deposit without them charging me. The mobile app is amazing to have! you can even deposit your checks on there but in my experience personal checks are a bit harder to get through on there.,,,depositaccounts.com
